,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,lang,app_name,source
56,9,5c4389e0-5ab1-47c4-a552-5f2ae393028f,Ronald Pitts,https://play-lh.googleusercontent.com/a/AItbvmmYE5jbsZHR0e4ovPVJfDvOKT5gMKiMZauJIRAn=mo,"I was very surprised by the ads for this fitness app. I used it once, and I can tell you for a fact that it is terrible. Both in terms of workouts and nutrition. There is nothing useful or really worthwhile here.With this kind of success, it's better to Google and find everything yourself for free. These commercials are just impossible to achieve.",1,3,7.0.1,2022-08-02 05:06:23,"Hello! Our ads display only truthful info, and we make sure to control that precisely. We have not been able to identify you among our users. Please reach us at gethelp@betterme.world, and we will help you out. Or reply to this review with the 7- digit number of your e-mail, and we will get back to you shortly. Kind Regards, Team BetterMe",2022-08-02 09:16:31,en,BetterMe: Gesundheits-Coaching,most_relevant
57,173,e465ad45-c329-4ba9-8c47-78a2dd6a30c6,Samantha Morris,https://play-lh.googleusercontent.com/a/AItbvml7MT5kuiQxXWa1g_ACQgzm1EF2rUbRDaAekGLo=mo,"I really didn't like this fitness app, but I had to use it. All this because I couldn't cancel my subscription. They have a very complicated unsubscribe procedure and I felt like they did it on purpose.The customer service either rests all the time and decides to ignore customers, or they don't exist at all. I do not recommend it.",1,0,7.0.1,2022-08-02 04:43:28,"Hello! The subscription can be canceled via a few clicks in the app-More-Manage subscription, and the entire process is quite fast and easy. Also, we would never rest if there are any requests unanswered or unresolved. Still, we could not find any of yours in the database so far. Please get in touch with us at gethelp@betterme.world. Team BetterMe",2022-08-02 09:12:20,en,BetterMe: Gesundheits-Coaching,most_relevant
58,32,e2f3b362-2813-4c3a-840b-2d8f203ad1cf,Claudia Mueller,https://play-lh.googleusercontent.com/a/AItbvmm4mDAEkTk2Ek0nziE3xTRIRr7Z48-nUYaeV3-8=mo,"I downloaded this app with a clear plan and goals. What spoiled it all for me was that this fitness app only works online. I was very upset when I found this out, because it ruined all my plans in this case.It really hurt me that I wasted my money. It also turned out to be very interesting. I definitely deactivated the subscription, but despite that, my card was charged for the next month. Terrible app!",1,1,7.0.1,2022-08-02 04:18:13,"Hello! There is no way to renew the subscription in case it has been already canceled. Also, we understand that the app may be used in areas with poor connectivity or customers may not necessarily be online at all times. You can contact us at gethelp@betterme.world, and we will get back to you shortly! Team BetterMe",2022-08-02 09:09:30,en,BetterMe: Gesundheits-Coaching,most_relevant
59,170,afed55b5-8ca2-4e78-b88c-b9cef69f3e95,Todd Wheeler,https://play-lh.googleusercontent.com/a/AItbvmk6SJoLbCHqxUpbFh2ZJZ6fj0cM-3lIdwigo8bd=mo,"Do not use this app! They are real scammers, and I have tested this on myself. I deactivated my subscription to the app, but without my permission, they charged my card for the subscription. When I wrote to support,all I heard was rudeness and nothing more. Awful fitness app.I hope that after reading the reviews, you will have no desire to download it.",1,0,7.0.1,2022-08-02 04:00:21,"Hello! There is no way for the subscription to be renewed after the cancelation. Also, we would never allow ourselves to be rude to our customers. At the same time, we have not been able to locate your request via email. Please email us at gethelp@betterme.world, and we will help you shortly. Kind regards, team BetterMe",2022-08-02 09:05:55,en,BetterMe: Gesundheits-Coaching,most_relevant
60,20,7aefe0dd-503d-4b65-ab57-aa8ae174ca9a,George Brown,https://play-lh.googleusercontent.com/a/AItbvmmODW0rJBV0tns4Z7d6Y7sS8v2_dsx7BGsNS9CL=mo,"I was not satisfied with this fitness assistant, using his services, I often encountered inconveniences and limitations. Most of all, I did not like how the algorithms for food selection worked here.The food included in the diet offered by the service was very different from what I had chosen during the registration process. I don't recommend it because there are a lot of mistakes.",1,2,7.0.1,2022-08-01 20:46:15,"Hello! The meals have been picked based on your quiz answers. And all your preferences have been applied to your BetterMe profile. The quiz questions aim to let us know what foods you would like to have more of. Since all of them are healthy items, they all can be added to your plan. Please contact us at gethelp@betterme.world, we will help you. BM",2022-08-01 22:46:20,en,BetterMe: Gesundheits-Coaching,most_relevant
61,10,42caeb11-f25c-4630-a8e4-ef1aafcbddca,Joel Joseph,https://play-lh.googleusercontent.com/a/AItbvmkYylo_afByBNewUxcz38rScOZ5LfJ74iPl8rJi=mo,"Beware of the hidden internal purchases that are in this fitness assistant. The developers sell the most useful functionality in the app, separately from the subscription. This is a very sneaky move,because by paying, you want comfort. But to really get results, you have to pay more than you originally expected. Very low, you're being cheated here.",1,2,7.0.1,2022-08-01 20:35:47,"Hello! All the billing details are available to users upfront. Generally, a paid license already includes all the features; still much depends on the subscription type itself. But, Coaches and Challenges require additional fees and remain optional. Contact us at gethelp@betterme.world if needed! Best Regards, Team BetterMe",2022-08-01 22:38:41,en,BetterMe: Gesundheits-Coaching,most_relevant
62,172,1a2ce307-3c95-484c-a9d8-7b331598231d,James Miller,https://play-lh.googleusercontent.com/a/AItbvmlr4cOSkpS_Yxj8dCNA51FCpVZh5I7PRuj_qZKZ=mo,I want to warn all Play Market users about the awful attitude I encountered during my membership here. The app has big problems with the selection of operators. I have never once been lucky enough to come acrossa qualified person who knows how to treat a customer. The operators here are rude and devoid of any morals. I definitely wouldn't recommend it.,1,0,7.0.1,2022-08-01 20:25:01,"Hi! We are always glad to help our customers and provide them with the best possible solution. At the same time we have not been able to locate your request via email. Please email us at gethelp@betterme.world and we will help you shortly. Kind regards, team BetterMe",2022-08-01 22:34:47,en,BetterMe: Gesundheits-Coaching,most_relevant
63,201,789178c7-781c-4585-b15b-2a19a4bed009,Anthony Davis,https://play-lh.googleusercontent.com/a/AItbvmnCjfaCl6_iXssd9WEJ4kPuikpSNJLWOlJ6yoVb=mo,"This is definitely the worst fitness assistant available on the Play Market. In addition to lying and violating consumer rights here, they also deprive their customers of the ability to manage their subscriptions.In other words, you can't turn it off yourself. You need to contact support for help, whose employees do not benefit from your leaving. I don't want anyone else to go through this. It's not worth it.",1,0,7.0.1,2022-08-01 19:59:26,"Hello! In order to cancel your subscription, please follow these steps: Open the BetterMe app - tap More - Help - Manage subscription. In case of any difficulties, just email us at gethelp@betterme.world. We will be more than happy to help you out. Kind regards, Team BetterMe",2022-08-01 22:29:54,en,BetterMe: Gesundheits-Coaching,most_relevant
64,220,5cf3bde0-85d9-4fc8-9dab-66a3ff44a7a5,Stephanie Fournier,https://play-lh.googleusercontent.com/a-/AFdZucq_FPTNd7vYtHR2jAWnmFnj3HMonVaywI_tH5yQvw,"I LOVE THIS AP! It has so much available to anyone going on a health and fitness journey. Workouts, meal plans, a daily reading to encourage you, food and water and steps trackers, and so much more. The customer service is quick to respond. There is even the option of having accountability. I highly recommend this ap.",5,0,7.0.1,2022-08-01 15:31:53,"Hello! Your positive feedback is a great delight, Stephanie! Thank you for pointing out what you like in the app the most, we appreciate every little detail our users share with us. We wish you the best results possible, and please do not forget to share them with us :) Kind Regards, Team BetterMe",2022-08-01 16:07:59,en,BetterMe: Gesundheits-Coaching,most_relevant
65,202,fb8fa1a2-0bfb-4da1-a5be-0209a7a4bb0d,Nicole Deckert,https://play-lh.googleusercontent.com/a/AItbvmnSsvtHxE2dUcPS4x6GLeWGqTtSP4QxUblH2qR9=mo,"I was looking for an app to support positive change in my life, found this on Pinterest and am enjoying it so far. I have only had the app a few hours and have been able to align it with the changes. Trying to I make. Thumbs up so far.",4,0,7.0.1,2022-07-31 18:06:39,"Hello! Welcome to the BetterMe family, Nicole :) We encourage our customers to feel comfortable and enjoy their experience. Let us also assist you on the way in case you ever need any help or support. Just send us a message at gethelp@betterme.world. Have a wonderful day! Kind Regards, Team BetterMe",2022-08-01 10:29:07,en,BetterMe: Gesundheits-Coaching,most_relevant
66,181,721265f1-a8ca-4d1b-8425-39e978587a92,Kylie Campbell,https://play-lh.googleusercontent.com/a/AItbvmnpJsVtKCVkqFZr3D8yduNRwknuq5rkSjLL61CB=mo,"There is nothing in the app that allows the user to try it out before paying to log in. That is, the clause in the advertisement about having a free trial is false. There is nothing like that. You have to pay to get in.Personally, this put me off and I went to the reviews where I made sure I didn't buy the subscription for nothing.",1,0,7.0.1,2022-07-31 03:41:17,"Greetings! You may always get a free trial, just drop us a line at gethelp@betterme.world. Also, there are many types of licenses at various prices and with different terms of use. For more assistance, please contact us by email. Best Regards, Team BetterMe",2022-07-31 09:30:52,en,BetterMe: Gesundheits-Coaching,most_relevant
67,236,39aefca7-a387-4937-9a91-f979781fce3d,Jessica Welch,https://play-lh.googleusercontent.com/a/AItbvmkLTnkUK47zLqYWipqU6R411F0IVSE3kxI8mhxV=mo,"I want to share my experience of using the services of this fitness assistant. I realized almost immediately after purchasing the subscription what a mistake I had made. I demanded a refund, to which I got a negative response.Luckily, I immediately deactivated the subscription, after which I spoke up in the comments. They wrote to me and offered to compensate me for the cost of the subscription in exchange for my silence. Don't be",1,1,7.0.1,2022-07-31 03:30:58,"Hello! Unfortunately, we have not located the inquiry you have mentioned. Would you please provide us with the 7-digit number of the email you have received in auto-reply? We will get back to you shortly and gladly review your case closer. Looking forward to your reply. Kind regards, Team BetterMe",2022-07-31 09:29:05,en,BetterMe: Gesundheits-Coaching,most_relevant
68,4,09ec5549-3792-4654-96ca-7fe1a1558347,Julian Rampling,https://play-lh.googleusercontent.com/a/AItbvmmJbKCkuMlQqkSUPB9PZYFMObemN6hVuSHGOide=mo,"I feel like they are scammers. At first, I thought it was unrealistic to cancel my subscription. I did it for two months! I was charged money and never got it back. I sincerely do not recommend this app to you because it is terrible.There are a lot of unfinished parts. It is not worthy of ranking with other good fitness apps in the Play Market.",1,4,7.0.1,2022-07-31 03:20:31,"Hello! BetterMe is a legit company constantly working to satisfy each user and provide everyone with a pleasant experience. You may always manage your subscription, via the More- Manage Subscription button. Provide us with the 7-digit number of the email you received in the automatic reply to find your initial request. Best Regards, Team BetterMe",2022-07-31 09:28:20,en,BetterMe: Gesundheits-Coaching,most_relevant
69,240,42efce71-e329-4b03-9730-dc52ee17b9cb,Karin Vorster,https://play-lh.googleusercontent.com/a-/AFdZucovySoJ2ybkK5FHDhmV2DCLnu-RPBB6PUROoY3J,"It looks easy, but since I haven't exercised due to severe asthma, I found it challenging, yet a fantastic workout for me. Can't wait to get better at this and up the levels.",5,0,7.0.1,2022-07-31 00:33:29,"Karin, we understand that sometimes it can be a bit hard to start. Still, after just a few-minute daily workout, you'll start noticing the difference. Your body gets used to a new routine and becomes more flexible and stronger. We're here to support you at each step of your experience. Feel free to reach us for advice at gethelp@betterme.world.",2022-07-31 09:36:17,en,BetterMe: Gesundheits-Coaching,most_relevant
70,12,451a45ef-b3f5-48f6-be6e-ded09c21a481,Eric Marshall,https://play-lh.googleusercontent.com/a/AItbvml_J0X09jHNuCwpSv7k-yr4rt-BUxGx3rer7TO_=mo,"It's very inconvenient that this fitness app doesn't work offline. I love working out outdoors and usually don't get internet access in those places. When I paid my subscription fee, I was sure there should be such a feature.I hope they fix it soon, because otherwise, it's useless to me.",1,4,7.0.1,2022-07-30 20:40:47,"Hello! We understand that the app may be used in areas with poor connectivity, or customers may not necessarily be online at all times. Please note that the online mode was designed in order to reduce the amount of space the app takes on the device. You can contact us at gethelp@betterme.world, and we will get back to you shortly! Team BetterMe",2022-07-31 10:32:27,en,BetterMe: Gesundheits-Coaching,most_relevant
71,131,d75fbf7f-3b4f-49fe-94bf-82b5ef89db9a,Austin Hemmings,https://play-lh.googleusercontent.com/a/AItbvmlb0oVSogHzmJzrKzQS0fcVtiIMzEJdHpyGpyss=mo,"I would like to warn every user that, most likely, the cost of the subscription will not be the final price of the services of this assistant. For a really comfortable membership here, you will have to buy features separatefrom your subscription. About which, by the way, the developers did not say anything. I could not even imagine that I would have to pay for some services. Did not like it, disliked.",1,0,7.0.1,2022-07-30 19:37:37,"Hello! Generally, a paid license already includes the majority of features; still much depends on the subscription type itself. There are many types of licenses at various prices and with different terms of use. Contact us at gethelp@betterme.world and we'll resolve your concern! Best Regards, Team BetterMe",2022-07-31 10:09:07,en,BetterMe: Gesundheits-Coaching,most_relevant
72,174,e99bef44-ef7f-4a9f-886a-ccac44e076a2,Jan Randall,https://play-lh.googleusercontent.com/a/AItbvmlKWnZZWx0pDSqeBqnu_6Q7bYUxBal5nwvsI9Mh=mo,"I want to complain not so much about the app as about the people who work on it. Although the app is very problematic, all its problems I was ready to put up with. But the way the problems are solved here or helpyou solve them deserves the lowest marks. If you have already bought a subscription, I advise you not to write to support at all; it is unlikely you will help but certainly spoil your mood.",1,0,7.0.1,2022-07-30 19:27:12,"Hello! Our support team is always reliable and friendly. Provide us with the 7-digit number of the email you received in the automatic reply or contact us at gethelp@betterme.world to find your initial request. Best Regards, Team BetterMe",2022-07-31 10:11:03,en,BetterMe: Gesundheits-Coaching,most_relevant
73,139,0aa0a2b5-968a-43f4-8f82-0946437c0e53,Justin Piper,https://play-lh.googleusercontent.com/a/AItbvmmB6trBTEYkQQg0gh-r64Y5rgHfcLZJXmAkgNut=mo,"The app holds its customers literally hostage, not allowing them to unsubscribe. Since the subscription is tied to your card and you can't deactivate it, the service has power over your money. I doubt it's even legal,but it's true. It's very difficult to get the service disconnected from the app workers here. I had to beg and grovel a lot. Do not contact them.",1,0,7.0.1,2022-07-30 19:14:32,"Hello! BetterMe is a legal company. In order to manage your subscription, please do the following: go to More and scroll down to find the Manage Subscription button. Provide us with the 7-digit number of the email you received in the automatic reply or contact us at gethelp@betterme.world to find your initial request. Best Regards, Team BetterMe",2022-07-31 10:13:41,en,BetterMe: Gesundheits-Coaching,most_relevant
74,18,fbb2f7b6-471d-4867-9d8a-815f2da3721b,Alan Fraser,https://play-lh.googleusercontent.com/a/AItbvmny3X4ftjJFsaW8w3HO1hkIrUOkd0sQv2DYV_Xw=mo,"Do not contact this company, believe me, sooner or later you will be disappointed with their services. I can not think of any worse fitness assistant, although I have tried many analogues from the Play Market list.The app lacks the most rudimentary features, such as offline mode or money-back options. The developers don't even warn about the problematic aspects of their product.",1,2,7.0.1,2022-07-30 19:04:04,"Hi! Our refund policy is available on our website https://betterme.world/money-back-policy, and we are always happy to provide our users with the best possible solution. And please be kindly informed that the online mode was designed to reduce the amount of space the app takes on the device. Contact us at gethelp@betterme.world. BM",2022-07-31 10:24:14,en,BetterMe: Gesundheits-Coaching,most_relevant
75,223,f76b214a-0020-4f87-bac7-d62b1e730356,Bushra Rashed,https://play-lh.googleusercontent.com/a/AItbvmkO6-7eN8gB2V0q-byh4dHraAln1ehFAp_AzUJA=mo,I don't like this app any more .. I want to cancel the subscription.. but I can't off the auto renewal of subscription because I can't find this option .. many times I sent an email to cancel my subscription but no one help or response to cancel.. and today again you deducted 52 AED from my credit card..,1,0,7.0.1,2022-07-30 01:22:47,"Hello! The subscription can be canceled manually via the app-More-Manage subscription. Also, we would never leave any requests unanswered. At the same time we have not been able to locate your request via email. Please email us at gethelp@betterme.world and we will help you shortly. Kind regards, team BetterMe",2022-07-30 10:15:35,en,BetterMe: Gesundheits-Coaching,most_relevant
